<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
MOEX,60,20211220,160000,144.1600000
MOEX,60,20211220,170000,144.0700000
MOEX,60,20211220,180000,144.0000000
MOEX,60,20211220,190000,144.4900000
MOEX,60,20211220,200000,145.0000000
MOEX,60,20211220,210000,145.2500000
MOEX,60,20211220,220000,145.5000000
MOEX,60,20211220,230000,146.2400000
MOEX,60,20211221,000000,145.7200000
MOEX,60,20211221,080000,146.4700000
MOEX,60,20211221,090000,146.7400000
MOEX,60,20211221,100000,146.4700000
MOEX,60,20211221,110000,144.8700000
MOEX,60,20211221,120000,145.2500000
MOEX,60,20211221,130000,145.2800000
MOEX,60,20211221,140000,145.4300000
MOEX,60,20211221,150000,144.8400000
MOEX,60,20211221,160000,145.6400000
MOEX,60,20211221,170000,145.2400000
MOEX,60,20211221,180000,144.8700000
MOEX,60,20211221,190000,144.7500000
MOEX,60,20211221,200000,145.3300000
MOEX,60,20211221,210000,145.2600000
MOEX,60,20211221,220000,145.6800000
MOEX,60,20211221,230000,145.4900000
MOEX,60,20211222,000000,145.3000000
MOEX,60,20211222,080000,145.6600000
MOEX,60,20211222,090000,145.6000000
MOEX,60,20211222,100000,145.2600000
MOEX,60,20211222,110000,145.4200000
MOEX,60,20211222,120000,145.3900000
MOEX,60,20211222,130000,145.7500000
MOEX,60,20211222,140000,145.9000000
MOEX,60,20211222,150000,146.1100000
MOEX,60,20211222,160000,146.7300000
MOEX,60,20211222,170000,146.7900000
MOEX,60,20211222,180000,147.2100000
MOEX,60,20211222,190000,147.9000000
MOEX,60,20211222,200000,147.4500000
MOEX,60,20211222,210000,147.5300000
MOEX,60,20211222,220000,147.5300000
MOEX,60,20211222,230000,147.1000000
MOEX,60,20211223,000000,146.7000000
MOEX,60,20211223,080000,147.5800000
MOEX,60,20211223,090000,147.4800000
MOEX,60,20211223,100000,148.4000000
MOEX,60,20211223,110000,146.5100000
MOEX,60,20211223,120000,147.3600000
MOEX,60,20211223,130000,147.7900000
MOEX,60,20211223,140000,148.0000000
MOEX,60,20211223,150000,148.5400000
MOEX,60,20211223,160000,148.2300000
MOEX,60,20211223,170000,149.1700000
MOEX,60,20211223,180000,149.1300000
MOEX,60,20211223,190000,149.7500000
MOEX,60,20211223,200000,149.4700000
MOEX,60,20211223,210000,149.7100000
MOEX,60,20211223,220000,149.7200000
MOEX,60,20211223,230000,149.4100000
MOEX,60,20211224,000000,149.1900000
MOEX,60,20211224,080000,150.5300000
MOEX,60,20211224,090000,151.6200000
MOEX,60,20211224,100000,152.7700000
MOEX,60,20211224,110000,151.8200000
MOEX,60,20211224,120000,149.8500000
MOEX,60,20211224,130000,148.9200000
MOEX,60,20211224,140000,149.2700000
MOEX,60,20211224,150000,148.2500000
MOEX,60,20211224,160000,148.7500000
MOEX,60,20211224,170000,148.7200000
MOEX,60,20211224,180000,149.4500000
MOEX,60,20211224,190000,149.8800000
MOEX,60,20211224,200000,149.4200000
MOEX,60,20211224,210000,149.8200000
MOEX,60,20211224,220000,149.4900000
MOEX,60,20211224,230000,149.4500000
MOEX,60,20211225,000000,149.5300000
MOEX,60,20211227,080000,150.3900000
MOEX,60,20211227,090000,150.5900000
MOEX,60,20211227,100000,150.8400000
MOEX,60,20211227,110000,150.6500000
MOEX,60,20211227,120000,151.0800000
MOEX,60,20211227,130000,150.8400000
MOEX,60,20211227,140000,150.7500000
MOEX,60,20211227,150000,151.3500000
MOEX,60,20211227,160000,152.5200000
MOEX,60,20211227,170000,152.2000000
MOEX,60,20211227,180000,151.7100000
MOEX,60,20211227,190000,151.5200000
MOEX,60,20211227,200000,151.8100000
MOEX,60,20211227,210000,151.8400000
MOEX,60,20211227,220000,151.2500000
MOEX,60,20211227,230000,151.2700000
MOEX,60,20211228,000000,151.7000000
MOEX,60,20211228,080000,151.8400000
MOEX,60,20211228,090000,152.3900000
MOEX,60,20211228,100000,152.9500000
MOEX,60,20211228,110000,151.8300000
MOEX,60,20211228,120000,151.9700000
MOEX,60,20211228,130000,152.0800000
MOEX,60,20211228,140000,152.0800000
MOEX,60,20211228,150000,152.0800000
MOEX,60,20211228,160000,152.0600000
MOEX,60,20211228,170000,152.1200000
MOEX,60,20211228,180000,152.1500000
MOEX,60,20211228,190000,152.3800000
MOEX,60,20211228,200000,151.7800000
MOEX,60,20211228,210000,151.7700000
MOEX,60,20211228,220000,151.9700000
MOEX,60,20211228,230000,151.8200000
MOEX,60,20211229,000000,151.4200000
MOEX,60,20211229,080000,151.2700000
MOEX,60,20211229,090000,151.6900000
MOEX,60,20211229,100000,151.6500000
MOEX,60,20211229,110000,152.2400000
MOEX,60,20211229,120000,152.1000000
MOEX,60,20211229,130000,152.0100000
MOEX,60,20211229,140000,152.0800000
MOEX,60,20211229,150000,152.0100000
MOEX,60,20211229,160000,152.0400000
MOEX,60,20211229,170000,152.0600000
MOEX,60,20211229,180000,152.1500000
MOEX,60,20211229,190000,152.1000000
MOEX,60,20211229,200000,152.0000000
MOEX,60,20211229,210000,151.9600000
MOEX,60,20211229,220000,152.3000000
MOEX,60,20211229,230000,152.4900000
MOEX,60,20211230,000000,152.5700000
MOEX,60,20211230,080000,152.7000000
MOEX,60,20211230,090000,152.7100000
MOEX,60,20211230,100000,153.4300000
MOEX,60,20211230,110000,152.1800000
MOEX,60,20211230,120000,152.1800000
MOEX,60,20211230,130000,152.3000000
MOEX,60,20211230,140000,152.5300000
MOEX,60,20211230,150000,152.7900000
MOEX,60,20211230,160000,152.7700000
MOEX,60,20211230,170000,152.7700000
MOEX,60,20211230,180000,153.2400000
MOEX,60,20211230,190000,153.1800000
MOEX,60,20211230,200000,153.0000000
MOEX,60,20211230,210000,153.2700000
MOEX,60,20211230,220000,153.3400000
MOEX,60,20211230,230000,153.4500000
MOEX,60,20211231,000000,153.2200000
